0.00167
0.00167
0.00133
0.00106
0.00084
0.00067
0.00054
0.00046
0.00041
0.0004
0.00042
0.00047
0.00054
0.00062
0.00071
0.00079
0.00086
0.00091
0.00094
0.00097
0.001
0.00104
0.0011
0.00117
0.00123
0.00128
0.00131
0.0013
0.00127
0.00123
0.00118
0.00114
0.00113
0.00114
0.00117
0.00122
0.00129
0.00139
0.00151
0.00166
0.00182
0.00201
0.00221
0.00244
0.00269
0.00296
0.00325
0.00356
0.00391
0.0043
0.00474
0.00525
0.00583
0.00648
0.00717
0.00789
0.00863
0.00938
0.01016
0.011
0.01194
0.013
0.01421
0.01559
0.01715
0.01891
0.02088
0.02307
0.02554
0.02835
0.03155
0.0352
0.03936
0.04408
0.04942
0.05542
0.06214
0.06966
0.07822
0.08809
0.09957
0.11294
0.12848
0.14647
0.1672
0.19096
0.21811
0.24867
0.2832
0.32188
0.36501
0.41287
0.46574
0.5239
0.58765
0.65726
0.73301
0.81519
0.9041
1
